0,1,2,3,4,5,6,7
和谐新社区 精装修两室 好户型 精装修 采光..,2室1厅,72.17平米,13164,95.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129325974.html
胜利大街育英 房主诚心出售 看房随时 采光好店长力荐,1室1厅,45平米,43334,195.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128845524.html
和谐南 新房未住 好楼层总价低！！,2室1厅,64.95平米,12472,81.0,10,7个月以前发布,https://jn.lianjia.com/ershoufang/103125437569.html
二环东的小两居，刚需过渡可以考虑，楼层位置都好,2室1厅,57.69平米,13001,75.0,6,1个月以前发布,https://jn.lianjia.com/ershoufang/103129100362.html
济南市历下区域CBD区域华润置地,1室1厅,40.28平米,12662,51.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103128115880.html
采光好 视野 无遮挡 精装修 70年 卫生间带窗,1室1厅,11.81平米,49958,59.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129290793.html
婚房未住 一楼采光好物理亮堂2010年建成双气,3室2厅,89平米,15169,135.0,2,9个月以前发布,https://jn.lianjia.com/ershoufang/103124331883.html
全新精装修，好楼层，好位置，好采光，即买即住！,3室1厅,97.99平米,16839,165.0,5,3个月以前发布,https://jn.lianjia.com/ershoufang/103127826160.html
万达北，大明湖旁，客厅带窗户，电梯房房龄新，户型好,2室1厅,64平米,12969,83.0,0,一年前发布,https://jn.lianjia.com/ershoufang/103121104239.html
满五唯一 精装两室 有车位地下室 户型方正 临印象济南,2室1厅,92.98平米,10756,100.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127801263.html
17楼 带车位地下室 看房方便 有证 诚心卖,2室2厅,89.56平米,18089,162.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127465928.html
胜利大街 无记录 大院 停车方便 双气 2楼 采光好三室,3室1厅,81.35平米,37493,305.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128811392.html
精装修 全南户型 采光好 自住维护的很好 满五唯一,2室2厅,98.91平米,20221,200.0,0,5个月以前发布,https://jn.lianjia.com/ershoufang/103126619101.html
华山珑城，精装大两居，出门华山湖，产权清晰看房方便,2室2厅,95.67平米,10349,99.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103125947208.html
领秀公馆精装三居，车位地下室，随时看房,3室2厅,120.12平米,19981,240.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128672064.html
锦绣泉城三室 优质户型，好楼层，带地下室诚心出售,3室2厅,124平米,20565,255.0,7,6个月以前发布,https://jn.lianjia.com/ershoufang/103125946915.html
香溢华庭舒适三居室，房子楼层好，精装修。,3室2厅,103.75平米,13109,136.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126165531.html
高新区东 一楼带院洋房 单价8200 现房,4室2厅,156.91平米,7648,120.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126606246.html
精装修，带车位地下室，采光好，三室一厅朝南,4室2厅,178平米,30899,550.0,3,7个月以前发布,https://jn.lianjia.com/ershoufang/103125450348.html
新龙家园 2室2厅 南 北,2室2厅,83平米,12049,100.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129333580.html
急售急售！一月内出手，婚房出售，好楼层,3室1厅,76.15平米,11819,90.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128682062.html
已改地暖 精装修 高楼层采光好 带地下室 随时可看,3室2厅,97平米,12887,125.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129146538.html
此房证满二年，采光视野好，诚心出售,3室2厅,102.22平米,12033,123.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128446950.html
2002年建成（精装婚房）双气（客厅带窗）公摊小,2室2厅,94.38平米,9430,89.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128434188.html
恒大城精装房子着急出售  欢迎实地考察,2室2厅,48.8平米,9119,44.5,7,7个月以前发布,https://jn.lianjia.com/ershoufang/103125487422.html
钥匙房 靠谱卖 好楼层采光棒 户型方正 近围子山 奥莱,3室2厅,120.23平米,16469,198.0,5,4个月以前发布,https://jn.lianjia.com/ershoufang/103127219196.html
楼层好 采光充足 观景房购物交通便利,2室2厅,98.5平米,6904,68.0,0,一年前发布,https://jn.lianjia.com/ershoufang/103123333879.html
市中区 经五路 中间楼层 精装 仁爱街 俩室一厅 楼龄新,2室1厅,37.22平米,46212,172.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129203151.html
公元九里山景房房主急售价格可以谈,3室2厅,97.52平米,16920,165.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129373005.html
房主住的挺仔细，简单收拾就能入住 生活便利,3室1厅,82.59平米,13683,113.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128730092.html
这套房子精装修，满两年三居室边户，距离华山公园88米,3室2厅,115平米,11740,135.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103126342072.html
包含车位   地下室   小高层   精装山景房,2室2厅,80.7平米,13879,112.0,16,一年前发布,https://jn.lianjia.com/ershoufang/103121299930.html
满五唯一省个税  12楼 ，精装修，采光视野好,3室2厅,108平米,17130,185.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129321395.html
正规塔楼两居，商圈配套成熟 人车分流,2室1厅,89.62平米,13056,117.0,16,7个月以前发布,https://jn.lianjia.com/ershoufang/103125170874.html
业主诚心出售 光线很好全明户型西市场旁交通生活便利,2室2厅,77.46平米,10716,83.0,1,一年前发布,https://jn.lianjia.com/ershoufang/103123317577.html
房屋精装，两室客厅朝阳，功能间合理，全明户型,3室2厅,130.5平米,19541,255.0,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103127949817.html
有房产证 好楼层 新房未住过 采光好 有钥匙 诚心卖,2室1厅,60.11平米,11646,70.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129221493.html
房子面积大，精装修，户型好，出行便利,3室2厅,122.36平米,19615,240.0,7,3个月以前发布,https://jn.lianjia.com/ershoufang/103127826820.html
山大北路 天舒居 三室两厅 有地下室,3室2厅,108.27平米,15887,172.0,4,1个月以前发布,https://jn.lianjia.com/ershoufang/103128893293.html
历下区精装修，三室，汉峪金谷，配套设施齐全,3室2厅,98.28平米,17502,172.0,34,一年前发布,https://jn.lianjia.com/ershoufang/103119736473.html
卧龙花园，三室朝阳，中间楼层，三居室，双卫生间,3室1厅,139.29平米,14359,200.0,12,2个月以前发布,https://jn.lianjia.com/ershoufang/103128764536.html
地段繁华，交通便利，户型方正，采光好,3室2厅,99平米,7576,75.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125670843.html
2021年次新房 精装未住  山景房 带车位 视野开阔,3室2厅,115平米,20522,236.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129149935.html
诚基中心 1室1厅 北,1室1厅,20.78平米,8422,17.5,3,19天以前发布,https://jn.lianjia.com/ershoufang/103129623031.html
电梯房，房龄新，小区安静，配套完善，出行方便,2室1厅,85.54平米,13561,116.0,0,21天以前发布,https://jn.lianjia.com/ershoufang/103129572460.html
放眼整个小区 随便比 二楼 两室 客厅方正 一梯三户 =,2室1厅,58平米,9828,57.0,9,6个月以前发布,https://jn.lianjia.com/ershoufang/103125934964.html
山景明珠花园 两室一厅 南北通透 带地下室 随时看房,2室1厅,94平米,12554,118.0,4,一年前发布,https://jn.lianjia.com/ershoufang/103121995367.html
铁路玉函很合适的一楼的小户型，看房方便随时约了！！,1室0厅,35平米,8858,31.0,25,一年前发布,https://jn.lianjia.com/ershoufang/103120544839.html
轻轨旁 长清湖 视野宽阔 采光充足 配套齐全 交通便利,1室1厅,48.22平米,6222,30.0,2,7个月以前发布,https://jn.lianjia.com/ershoufang/103125112856.html
南向复式 全天采光 随时入住 看房方便 地铁口旁,1室1厅,43平米,7442,32.0,10,一年前发布,https://jn.lianjia.com/ershoufang/103118653307.html
便利 菜市场 二环东高架 奥特莱斯等,2室0厅,50.61平米,12370,62.6,5,1个月以前发布,https://jn.lianjia.com/ershoufang/103129148417.html
凤凰路旅游路汉峪金谷银座尚筑急售,1室1厅,42平米,9048,38.0,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103128014827.html
龙湖天街 地铁三号线 精装交付 看房方便,1室1厅,30.99平米,15651,48.5,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128457265.html
总价低户型和采光都很好 文化东路山艺旁边,2室1厅,46.23平米,15791,73.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129242277.html
玉函南区英雄山路两居室   交通方便  居住舒适,2室1厅,59.29平米,9108,54.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129097410.html
单位宿舍 1楼   独楼独院   价格可议,2室1厅,68.72平米,14989,103.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129055269.html
房子交通方便，年轻人选择，诚心出售,1室1厅,36.85平米,7735,28.5,4,2个月以前发布,https://jn.lianjia.com/ershoufang/103128529920.html
经典二室+一层带16平院+房主诚心出售+户型实用,2室1厅,60平米,12000,72.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126838820.html
好楼层+带露台+总价低+无记录,1室1厅,35.11平米,38451,135.0,6,4个月以前发布,https://jn.lianjia.com/ershoufang/103127299086.html
好楼层，价格合适，随时看房，房主诚售,2室1厅,57.72平米,18885,109.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127706305.html
户型方正，有装修，中间楼层，视野开阔，拎包入住，,2室2厅,100平米,6200,62.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129085779.html
营市西街上营东双气带小房2室朝阳,2室1厅,56.53平米,11322,64.0,4,1个月以前发布,https://jn.lianjia.com/ershoufang/103128880369.html
绿园小区 两室一厅 ，南北通透 双气 楼层好 有钥匙,2室1厅,57平米,11404,65.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129330412.html
经典二室+一层带16平院+房主诚心出售+户型实用,2室1厅,60平米,12000,72.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126838820.html
新出一楼 接地气 ，两室朝阳，带小 院，单位宿舍。,2室0厅,50.32平米,23252,117.0,4,3个月以前发布,https://jn.lianjia.com/ershoufang/103128177330.html
万达达人界+中间楼层，东向视野好采光好,1室1厅,44平米,10228,45.0,5,8个月以前发布,https://jn.lianjia.com/ershoufang/103124639825.html
精装修 位置好， 视野好，看房方便，好出租！,1室1厅,36.16平米,11892,43.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128557382.html
户型方正 两室朝阳 采光充足 位置安静 配套成熟,2室0厅,48平米,31250,150.0,28,一年前发布,https://jn.lianjia.com/ershoufang/103112003075.html
急售 急售！花园小区 正规两室一厅 有钥匙随时看房,2室1厅,67.93平米,9569,65.0,3,7个月以前发布,https://jn.lianjia.com/ershoufang/103125731477.html
百花公园 东兴花园 两室诚意出售 看房随时能看,2室1厅,68.73平米,16442,113.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129360520.html
南无遮挡，采光好。全明户型。户型方正。满五,2室2厅,87平米,14368,125.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128920150.html
奥体片区，位置优越。。。。。。,1室1厅,40.97平米,12083,49.5,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128231572.html
科技城板块历下区房子精装修，南北通透，采光好,2室2厅,112.41平米,15035,169.0,0,5个月以前发布,https://jn.lianjia.com/ershoufang/103126840399.html
天和园小区 1室1厅 南,1室1厅,59.53平米,9240,55.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125215268.html
双气精装 南北通透 楼层好 采光充足 视野开阔,3室0厅,59平米,13221,78.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129103896.html
六楼顶层 过渡房 南北通透 可贷款,2室1厅,71.78平米,7663,55.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127207178.html
明园小区  精装3室  双气好房，有地下室12平方,3室1厅,107.27平米,10535,113.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103127674173.html
精装双气  大润发旁  一室一厅 荣盛时代国际,1室1厅,51.19平米,7424,38.0,2,3个月以前发布,https://jn.lianjia.com/ershoufang/103127741927.html
文化东路电梯房 带地下室 中间楼层 诚心出售 随时看房,2室2厅,115平米,22957,264.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127223065.html
纬七路80到216号 2室1厅 南 北,2室1厅,74.37平米,10758,80.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128393985.html
双地铁R1+R2线，人车分流，大型成熟社区，环境优美,2室2厅,89平米,8427,75.0,4,4个月以前发布,https://jn.lianjia.com/ershoufang/103127322824.html
万科物业 精心装修 全天采光 中间楼层 有车位,3室2厅,111.13平米,17008,189.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129239059.html
雪山经典两室一厅77平低楼层、鲍山脚下,2室1厅,77平米,10780,83.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125629078.html
此房是南北通透户型，小高层，*适合居住，改善,3室2厅,117.45平米,10643,125.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128678100.html
南北通透，格局好，小高层，好楼层，采光好,3室2厅,110平米,12546,138.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128340717.html
万科物业，精装两室带车位，诚心出售。,2室2厅,81.25平米,14770,120.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103128961066.html
精装修，采光充足，卫浴全明，证满两年,2室2厅,92.81平米,11853,110.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126356275.html
近地铁 单价合适 诚意卖看房方便,3室2厅,101平米,11189,113.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128608907.html
房主诚心出售，价格可谈！一楼带院，出行方便！,2室1厅,65平米,10770,70.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127977617.html
海信慧园精装128平三室，好楼层，全天采光（总高18）,3室2厅,127.44平米,21579,275.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128236084.html
南北通透，格局好，小高层，好楼层，采光好,3室2厅,110平米,12546,138.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128340717.html
伟东新都电梯房   采光好   视野宽阔  有车位,3室2厅,157.28平米,18948,298.0,7,1个月以前发布,https://jn.lianjia.com/ershoufang/103128897979.html
鲁能泰山七号三期 精装修 满二 带地下室有车位,3室2厅,116.74平米,14391,168.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129264031.html
一楼带院，11层洋房，靠山舒适，价格能谈,2室2厅,94.89平米,16019,152.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103128996872.html
精装修，采光充足，卫浴全明，证满两年,2室2厅,92.81平米,11853,110.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126356275.html
海信慧园精装128平三室，好楼层，全天采光（总高18）,3室2厅,127.44平米,21579,275.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128236084.html
近地铁 单价合适 诚意卖看房方便,3室2厅,101平米,11189,113.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128608907.html
新东站片区，小户型，两室朝阳，双气房好楼层,2室1厅,65平米,10154,66.0,3,10个月以前发布,https://jn.lianjia.com/ershoufang/103123753823.html
解①小，建大院内，大院好停车，精装修，看房方便,2室2厅,81.8平米,21883,179.0,5,5个月以前发布,https://jn.lianjia.com/ershoufang/103126405973.html
经典小户型，双气，配备齐全 采光好,2室1厅,56平米,13036,73.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128700313.html
绿地城一期大两居 中高楼层精装修  采光充足,2室2厅,93.69平米,11208,105.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128544116.html
英雄山路邮电宿舍+南北通透三居室+采光好+一楼有院,3室2厅,100平米,13300,133.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128428680.html
济大路交通厅宿舍 封闭庭院 停车方便免费 三室两厅,3室2厅,121.73平米,13884,169.0,3,8个月以前发布,https://jn.lianjia.com/ershoufang/103124528768.html
中海珑岸新上三居，101平，精装修，视野好，满二,3室2厅,101.09平米,15333,155.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103125937695.html
低楼层  文东燕山  生活配套齐全繁华,2室1厅,60平米,18334,110.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128239938.html
急售！E区集中供暖洋房，2楼大露台采光好，随时看房,3室2厅,139平米,7554,105.0,0,5个月以前发布,https://jn.lianjia.com/ershoufang/103126684539.html
玉函北区 低楼层 三室 南北通透 客厅带窗户 配套全,3室1厅,82.98平米,13859,115.0,4,7个月以前发布,https://jn.lianjia.com/ershoufang/103125703518.html
西市场电梯房双气省立医院 户型全明,2室1厅,70.21平米,10968,77.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129318088.html
新东站万象新天，精装两室，房主诚心出售.看房方便。,2室2厅,93平米,10753,100.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103126232746.html
解放东路北龙湖天街西C BD绿地海珀云庭,4室2厅,157平米,27389,430.0,14,1个月以前发布,https://jn.lianjia.com/ershoufang/103129066378.html
正常首付，户型方正，精装一室，楼层好,1室1厅,63平米,5080,32.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128565284.html
一梯两户，户型方正，采光好，随时能看，诚心出售,2室2厅,83.85平米,9541,80.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126814969.html
黄屯小区 两室朝阳 采光好 楼下带小房 单位宿舍,2室0厅,48.15平米,9346,45.0,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103128031814.html
小高经典三室户型 公摊小 精装修 采光视野好 看房随时,3室2厅,103.4平米,14217,147.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126752983.html
精装修，房子维护好，拎包入住，中高层，采光好,2室2厅,82.78平米,11839,98.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127667050.html
雪山万科城新房未住 诚心出售 小区内唯一现房在卖,3室2厅,113平米,15470,174.8,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129248978.html
业主诚心出售 满二 高楼层好 视野开阔 小区 配套齐全,2室2厅,88.26平米,11897,105.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129156373.html
通透精装两室，小高层  居住舒适  环境好,2室2厅,104.32平米,12270,128.0,15,一年前发布,https://jn.lianjia.com/ershoufang/103118424811.html
精装俩室 采光好 南面无遮挡 房主诚意出售,2室1厅,78.38平米,11611,91.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129152827.html
好房急售 不沿街 不靠路 好楼层 采光好 视野好,3室2厅,108.65平米,13530,147.0,3,一年前发布,https://jn.lianjia.com/ershoufang/103122300389.html
雪山万科城新房未住 诚心出售 小区内唯一现房在卖,3室2厅,113平米,15470,174.8,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129248978.html
两室朝阳好楼层 采光无遮挡 精装修 近经十路 交通便利,2室1厅,88.68平米,13081,116.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103128125999.html
吉祥苑，燕山，文化东  ，带地下室，中间楼层，采光好,3室2厅,138.64平米,23731,329.0,7,3个月以前发布,https://jn.lianjia.com/ershoufang/103127990281.html
一梯两户，户型方正，采光好，随时能看，诚心出售,2室2厅,83.85平米,9541,80.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126814969.html
精装三叶草户型，拎包入住。视野宽阔，业主急售,3室1厅,114.78平米,17338,199.0,4,1个月以前发布,https://jn.lianjia.com/ershoufang/103129028310.html
业主诚心出售 满二 高楼层好 视野开阔 小区 配套齐全,2室2厅,88.26平米,11897,105.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129156373.html
省直单位宿舍，大院停车方便，中等楼层，环境安静。,3室1厅,93平米,20968,195.0,3,8个月以前发布,https://jn.lianjia.com/ershoufang/103125088088.html
盛福花园 小户型两室 总价低 楼层低 出入方便,2室1厅,54.02平米,14810,80.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126857281.html
紫薇园小三居 精装自住  地下室,3室2厅,110平米,12728,140.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128786808.html
新上博观山悦新房 三居室 已下证 诚心出售,3室2厅,130.03平米,24610,320.0,6,2个月以前发布,https://jn.lianjia.com/ershoufang/103128651710.html
路劲东城 精装小户型 不临街 采光视野好  换房出售,2室2厅,81.99平米,14392,118.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129049470.html
试验 育婴 经五路 南上山距离近 高楼层 可看山,2室2厅,97.85平米,21258,208.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128595441.html
洪家楼电梯 满五唯一 落地大窗户型好 百花公园200米,2室1厅,114.44平米,13894,159.0,2,3个月以前发布,https://jn.lianjia.com/ershoufang/103127735699.html
胜利大街 育英 楼层好 采光好 视野充足 诚心出售,1室0厅,39.13平米,49323,193.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128702853.html
南向视野没有遮挡，采光视野好 总价低,1室1厅,46.19平米,8444,39.0,6,一年前发布,https://jn.lianjia.com/ershoufang/103122842629.html
南上山街 无记录 单位宿舍 一梯两户 随时看房,2室0厅,57.42平米,27517,158.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129224857.html
经五路单位宿舍 双气 中间楼层 看房方便,2室1厅,57.55平米,33015,190.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128657744.html
诚基中心 1室1厅 南,1室1厅,35平米,7715,27.0,16,3个月以前发布,https://jn.lianjia.com/ershoufang/103127984534.html
大观园 经五路 仁爱街 南北通透 精装 中间楼层,1室1厅,43.36平米,38977,169.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128671571.html
精装修 位置好， 视野好，好出租,1室1厅,33平米,10849,35.8,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129236499.html
双气正常使用电梯1居室可下户口,1室0厅,42平米,5477,23.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127981720.html
业主急售 经五路好楼层 全明户型 精装修 通透性好,1室1厅,42.2平米,37915,160.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128652544.html
万达 经一路 两室一厅 客厅有窗户 无遮挡 采光很好,2室1厅,64.88平米,13102,85.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103125851196.html
带产权小院27平两室朝阳 户型方正 采光好随时看房子,2室1厅,57.49平米,13046,75.0,9,10个月以前发布,https://jn.lianjia.com/ershoufang/103123789712.html
铁路宿舍，两室一厅，南北通透户型，非顶，停车方便,2室1厅,57.91平米,9498,55.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129192213.html
中建文化城 2室1厅 东,2室1厅,62.98平米,23818,150.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128726625.html
绿地城市大脑数字产业小镇 1室1厅 北,1室1厅,44.69平米,5371,24.0,4,9个月以前发布,https://jn.lianjia.com/ershoufang/103124130855.html
"汉峪金谷,汉峪光年.龙湖品质,精装修,诚心出售",1室1厅,43.75平米,12572,55.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127837175.html
山大南路楼龄新，19平米地下室双南向大两居,2室2厅,86.62平米,18010,156.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128682409.html
百花公园旁边 适宜居住 中间楼层 南北通透,2室1厅,63平米,15556,98.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129000285.html
绿地城市大脑数字产业小镇 1室1厅 北,1室1厅,44.69平米,5371,24.0,4,9个月以前发布,https://jn.lianjia.com/ershoufang/103124130855.html
中建文化城 2室1厅 东,2室1厅,62.98平米,23818,150.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128726625.html
铁路宿舍，两室一厅，南北通透户型，非顶，停车方便,2室1厅,57.91平米,9498,55.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129192213.html
带产权小院27平两室朝阳 户型方正 采光好随时看房子,2室1厅,57.49平米,13046,75.0,9,10个月以前发布,https://jn.lianjia.com/ershoufang/103123789712.html
铁路宿舍 位置很好 二楼 两室朝阳,2室0厅,41.6平米,10337,43.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128433092.html
新上好房！小高层，采光好、位置佳，精装修，业主诚售,1室1厅,38.85平米,9782,38.0,9,9个月以前发布,https://jn.lianjia.com/ershoufang/103124205003.html
"汉峪金谷,精装修,龙湖品质,诚心出售",1室1厅,43.5平米,13405,58.31,6,3个月以前发布,https://jn.lianjia.com/ershoufang/103127942127.html
一楼 经五路 双气 前后门 产权清晰  诚售 随时可看 急,1室1厅,47.12平米,34381,162.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103128863857.html
阳光舜城 一楼 南北卧室 带地下室 满五唯一,2室2厅,116.12平米,15329,178.0,3,5个月以前发布,https://jn.lianjia.com/ershoufang/103126512082.html
济南东，旅游路旁，南北通透，拎包入住，,2室2厅,93平米,3656,34.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128853756.html
邮电新村 经十一路 无记录 可贷款 育英 单位宿舍,2室1厅,44.58平米,37910,169.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128462731.html
岔路街经八路 小户型 双气 价格可谈 诚心卖 产权清晰,2室1厅,61.67平米,13784,85.0,1,8个月以前发布,https://jn.lianjia.com/ershoufang/103125025731.html
低楼层 总价低 生活便利 证满五年,1室1厅,44.8平米,10045,45.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128609267.html
仁爱街 1室1厅 南,1室1厅,26.97平米,43753,118.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129181974.html
经五路南上山胜利大街中山公园省立医院陪读,3室0厅,78平米,9744,76.0,30,一年前发布,https://jn.lianjia.com/ershoufang/103108492311.html
新小区，环境好，诚意出售，南向采光好,1室0厅,44.9平米,4789,21.5,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127083664.html
单价低 总价低 适合过度 采光好,1室1厅,42平米,6905,29.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127366455.html
张马屯 奥体中路 精装公寓，好楼层急售。,1室1厅,35平米,5658,19.8,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129129007.html
精装复试 向南是云锦湖公园，楼下就有便利店,1室0厅,35.06平米,7987,28.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126338649.html
一楼带院+胜利大街+院子盖房子+实用面70多方+单独车位,2室1厅,42平米,53334,224.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128891746.html
中间楼层，双气都有。靠山环境清新,2室1厅,55.8平米,7671,42.8,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129278701.html
精装修两室，视野好，采光好，配套全，诚心卖,2室1厅,50平米,8600,43.0,7,7个月以前发布,https://jn.lianjia.com/ershoufang/103125666587.html
南向户型 中间楼层 采光无遮挡 双地铁口,1室2厅,40.09平米,8980,36.0,4,2个月以前发布,https://jn.lianjia.com/ershoufang/103128366635.html
观华园三室好房  价格低位置好  房东诚心卖,2室2厅,88.52平米,12088,107.0,8,一年前发布,https://jn.lianjia.com/ershoufang/103120926975.html
省立医院 西市场 中间楼层 随时看房,3室0厅,60平米,10000,60.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103126358742.html
明基铂宫 两 居 好 楼 层 60万,2室2厅,90平米,6112,55.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129363688.html
甸柳七区 1室1厅 南,1室1厅,43.3平米,27714,120.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128821320.html
小户型 低楼层 楼下带小房 看房方便 诚意卖,1室1厅,44平米,13410,59.0,2,9个月以前发布,https://jn.lianjia.com/ershoufang/103124317174.html
